i	j	weight
33	125	802470
33	126	583375
33	127	378598
33	128	431645
33	129	510885
33	130	359173
33	131	418287
33	132	715707
33	133	0
33	134	740794
33	135	565199
33	136	343079
33	137	523322
33	138	680041
33	139	720666
33	140	379758
34	35	409961
34	36	313829
34	37	960736
34	38	531591
34	39	322355
34	40	387177
34	41	268871
34	42	338706
34	43	755483
34	44	974006
34	45	630048
34	46	851042
34	47	345418
34	48	0
34	49	409961
34	50	313829
34	51	414807
34	52	498407
34	53	322355
34	54	268871
34	55	338706
34	56	387177
34	57	345418
34	58	409961
34	59	755483
34	60	974006
34	61	630048
34	62	851042
34	63	948248
34	64	0
34	65	432670
34	66	313829
34	67	414807
34	68	498407
34	69	486339
34	70	503529
34	71	903782
34	72	353369
34	73	0
34	74	496170
34	75	528759
34	76	336852
34	77	671300
34	78	455254
34	79	471391
34	80	755202
34	81	814721
34	82	352466
34	83	268438
34	84	496411
34	85	0
34	86	754670
34	87	455254
34	88	754901
34	89	528894
34	90	471391
34	91	754655
34	92	339409
34	93	320895
34	94	0
34	95	268311
34	96	754901
34	97	754482
34	98	313209
34	99	434448
34	100	489569
34	101	754655
34	102	467030
34	103	326463
34	104	814428
34	105	522201
34	106	470250
34	107	0
34	108	361631
34	109	268233
34	110	321970
34	111	826361
34	112	754678
34	113	441385
34	114	754190
34	115	754482
34	116	453741
34	117	518753
34	118	459911
34	119	313240
34	120	285609
34	121	466579
34	122	512197
34	123	335339
34	124	814220
34	125	268181
34	126	466332
34	127	863834
34	128	754881
34	129	509900
34	130	754482
34	131	330906
34	132	357924
34	133	285604
34	134	277079
34	135	457737
34	136	0
34	137	467343
34	138	296328
34	139	402137
34	140	471804
35	36	565196
35	37	399505
35	38	732706
35	39	882602
35	40	913711
35	41	885854
35	42	887522
35	43	424107
35	44	632801
35	45	614585
35	46	524265
35	47	868725
35	48	409961
35	49	0
35	50	565196
35	51	681923
35	52	557324
35	53	882602
35	54	885854
35	55	887522
35	56	913711
35	57	868725
35	58	0
35	59	424107
35	60	632801
35	61	614585
35	62	524265
35	63	385904
35	64	409961
35	65	694084
35	66	565196
35	67	681923
35	68	557324
35	69	380550
35	70	457072
35	71	603802
35	72	869227
35	73	447052
35	74	796116
35	75	678890
35	76	798577
35	77	409234
35	78	0
35	79	582403
35	80	607808
35	81	621207
35	82	781917
35	83	894337
35	84	882504
35	85	428321
35	86	410611
35	87	0
35	88	607106
35	89	678783
35	90	582403
35	91	448852
35	92	770605
35	93	858687
35	94	428321
35	95	893512
35	96	607106
35	97	410661
35	98	593919
35	99	745572
35	100	883052
35	101	448852
35	102	581225
35	103	769478
35	104	600655
35	105	679250
35	106	0
35	107	428423
35	108	784227
35	109	891363
35	110	859017
35	111	600850
35	112	535129
35	113	790053
35	114	448843
35	115	410661
35	116	643029
35	117	679757
35	118	0
35	119	593285
35	120	775664
35	121	668264
35	122	519735
35	123	679632
35	124	600750
35	125	889628
35	126	662308
35	127	455844
35	128	534981
35	129	564086
35	130	410661
35	131	805387
35	132	782429
35	133	772050
35	134	870069
35	135	855572
35	136	407880
35	137	580709
35	138	566877
35	139	0
35	140	461048
36	37	255270
36	38	454263
36	39	585455
36	40	399653
36	41	475957
36	42	804974
36	43	314601
36	44	489193
36	45	892897
36	46	369570
36	47	676621
36	48	313829
36	49	565196
36	50	0
36	51	407889
36	52	675271
36	53	585455
36	54	475957
36	55	804974
36	56	399653
36	57	676621
36	58	565196
36	59	314601
36	60	489193
36	61	892897
36	62	369570
36	63	258008
36	64	313829
36	65	468562
36	66	0
36	67	407889
36	68	675271
36	69	251151
36	70	346010
36	71	401671
36	72	0
36	73	346428
36	74	599328
36	75	403834
36	76	629926
36	77	316379
36	78	466251
36	79	728442
36	80	450921
36	81	396938
36	82	0
36	83	474437
36	84	617336
36	85	353017
36	86	296446
36	87	466251
36	88	450424
36	89	403723
36	90	728442
36	91	407185
36	92	608285
36	93	804581
36	94	353017
36	95	473074
36	96	450424
36	97	296426
36	98	0
36	99	387131
36	100	589075
36	101	407185
36	102	730043
36	103	607453
36	104	397020
36	105	402273
36	106	468184
36	107	353045
36	108	520436
36	109	471593
36	110	802161
36	111	366443
36	112	450538
36	113	434435
36	114	407332
36	115	296426
36	116	713149
36	117	401908
36	118	408156
36	119	0
36	120	606870
36	121	524292
36	122	656481
36	123	751788
36	124	366256
36	125	470572
36	126	607325
36	127	352960
36	128	450279
36	129	402695
36	130	296426
36	131	318993
36	132	468478
36	133	605734
36	134	532024
36	135	423739
36	136	311532
36	137	729296
36	138	0
36	139	472540
36	140	436268
37	38	494156
37	39	275163
37	40	392705
37	41	233246
37	42	271380
37	43	626101
37	44	678630
37	45	846137
37	46	783489
37	47	302074
37	48	960736
37	49	399505
37	50	255270
37	51	357006
37	52	418193
37	53	275163
37	54	233246
37	55	271380
37	56	392705
37	57	302074
37	58	399505
37	59	626101
37	60	678630
37	61	846137
37	62	783489
37	63	0
37	64	960736
37	65	431101
37	66	255270
37	67	357006
37	68	418193
37	69	0
37	70	474002
37	71	704580
37	72	299750
37	73	0
37	74	432154
37	75	492433
37	76	292459
37	77	757824
37	78	446071
37	79	519749
37	80	712856
37	81	643363
37	82	298132
37	83	226707
37	84	432276
37	85	0
37	86	625595
37	87	446071
37	88	713134
37	89	492514
37	90	519749
37	91	0
37	92	295709
37	93	271823
37	94	0
37	95	226459
37	96	713134
37	97	625425
37	98	281438
37	99	424659
37	100	425613
37	101	0
37	102	515701
37	103	276052
37	104	643000
37	105	487402
37	106	445991
37	107	0
37	108	299576
37	109	226245
37	110	272649
37	111	642700
37	112	712690
37	113	427411
37	114	0
37	115	625425
37	116	386604
37	117	484856
37	118	442206
37	119	281631
37	120	245097
37	121	371713
37	122	595711
37	123	282993
37	124	642787
37	125	226101
37	126	370888
37	127	0
37	128	658042
37	129	478805
37	130	625425
37	131	326785
37	132	295422
37	133	244983
37	134	224164
37	135	449549
37	136	894405
37	137	514768
37	138	281693
37	139	389982
37	140	0
38	39	875052
38	40	919838
38	41	465934
38	42	598129
38	43	877070
38	44	834830
38	45	508004
38	46	504503
38	47	559896
38	48	531591
38	49	732706
38	50	454263
38	51	751115
38	52	535432
38	53	875052
38	54	465934
38	55	598129
38	56	919838
38	57	559896
38	58	732706
38	59	877070
38	60	834830
38	61	508004
38	62	504503
38	63	450306
38	64	531591
38	65	0
38	66	454263
38	67	751115
38	68	535432
38	69	372866
38	70	0
38	71	834705
38	72	560014
38	73	587945
38	74	807302
38	75	0
38	76	594591
38	77	853337
38	78	891795
38	79	536109
38	80	745557
38	81	834019
38	82	558213
38	83	501880
38	84	807307
38	85	651909
38	86	852968
38	87	891795
38	88	744888
38	89	0
38	90	536109
38	91	447846
38	92	585293
38	93	559332
38	94	651909
38	95	501973
38	96	744888
38	97	852930
38	98	454440
38	99	868081
38	100	804687
38	101	447846
38	102	532819
38	103	585613
38	104	834073
38	105	0
38	106	897422
38	107	597550
38	108	813466
38	109	502128
38	110	555349
38	111	834020
38	112	660737
38	113	826969
38	114	447559
38	115	852930
38	116	512542
38	117	0
38	118	857710
38	119	454221
38	120	546250
38	121	775108
38	122	445499
38	123	488395
38	124	834033
38	125	502233
38	126	775465
38	127	451160
38	128	660761
38	129	0
38	130	852930
38	131	890881
38	132	769803
38	133	546404
38	134	548269
38	135	0
38	136	646223
38	137	532719
38	138	412992
38	139	788054
38	140	382535
39	40	935294
39	41	482793
39	42	834438
39	43	457125
39	44	730341
39	45	693597
39	46	443976
39	47	703718
39	48	322355
39	49	882602
39	50	585455
39	51	975887
39	52	777441
39	53	0
39	54	482793
39	55	834438
39	56	935294
39	57	703718
39	58	882602
39	59	457125
39	60	730341
39	61	693597
39	62	443976
39	63	254762
39	64	322355
39	65	877347
39	66	585455
39	67	975887
39	68	777441
39	69	241060
39	70	609454
39	71	748278
39	72	737497
39	73	370181
39	74	0
39	75	823004
39	76	759982
39	77	442920
39	78	827050
39	79	810389
39	80	623043
39	81	744160
39	82	738043
39	83	610839
39	84	0
39	85	355747
39	86	446247
39	87	827050
39	88	621486
39	89	822937
39	90	810389
39	91	362873
39	92	705730
39	93	760513
39	94	355747
39	95	610600
39	96	621486
39	97	446259
39	98	586626
39	99	906001
39	100	0
39	101	362873
39	102	808103
39	103	706072
39	104	744269
39	105	822302
39	106	790467
39	107	355881
39	108	0
39	109	610426
39	110	740687
39	111	744532
39	112	477707
39	113	933406
39	114	362884
39	115	446259
39	116	634374
39	117	822180
39	118	787746
39	119	585935
39	120	703613
39	121	954701
39	122	579599
39	123	709240
39	124	744391
39	125	610319
39	126	932646
39	127	378071
39	128	477268
39	129	812935
39	130	446259
39	131	743929
39	132	0
39	133	703585
39	134	762242
39	135	833098
39	136	324194
39	137	807589
39	138	490261
39	139	820972
39	140	380577
40	41	491152
40	42	571580
40	43	601245
40	44	588559
40	45	442806
40	46	452695
40	47	495544
40	48	387177
40	49	913711
40	50	399653
40	51	603896
40	52	442065
40	53	935294
40	54	491152
40	55	571580
40	56	0
40	57	495544
40	58	913711
40	59	601245
40	60	588559
40	61	442806
40	62	452695
40	63	370137
40	64	387177
40	65	891509
40	66	399653
40	67	603896
40	68	442065
40	69	351781
40	70	682940
40	71	683526
40	72	531544
40	73	416918
40	74	839202
40	75	887328
40	76	711860
40	77	541622
40	78	0
40	79	456850
40	80	594855
40	81	681808
40	82	517973
40	83	668879
40	84	839318
40	85	433616
40	86	543262
40	87	0
40	88	594154
40	89	887284
40	90	456850
40	91	401921
40	92	704549
40	93	515193
40	94	433616
40	95	603678
40	96	594154
40	97	541349
40	98	405501
40	99	0
40	100	838476
40	101	401921
40	102	454649
40	103	623316
40	104	681901
40	105	874748
40	106	0
40	107	419082
40	108	887063
40	109	595873
40	110	511255
40	111	681978
40	112	543844
40	113	0
40	114	401816
40	115	541349
40	116	474066
40	117	842821
40	118	0
40	119	405051
40	120	623560
40	121	684446
40	122	412405
40	123	421626
40	124	681940
40	125	570917
40	126	685050
40	127	411231
40	128	543783
40	129	777813
40	130	541349
40	131	0
40	132	782621
40	133	623851
40	134	570051
40	135	0
40	136	430870
40	137	454323
40	138	381088
40	139	0
40	140	398341
41	42	405163
41	43	306649
41	44	446873
41	45	515344
41	46	296538
41	47	970931
41	48	268871
41	49	885854
41	50	475957
41	51	341534
41	52	327277
41	53	482793
41	54	0
41	55	405163
41	56	491152
41	57	970931
41	58	885854
41	59	306649
41	60	446873
41	61	515344
41	62	296538
41	63	226612
41	64	268871
41	65	440171
41	66	475957
41	67	341534
41	68	327277
41	69	215254
41	70	324130
41	71	402455
41	72	684093
41	73	290013
41	74	674379
41	75	477563
41	76	0
41	77	291903
41	78	714932
41	79	358668
41	80	366106
41	81	416161
41	82	531408
41	83	0
41	84	573165
41	85	288680
41	86	294292
41	87	714932
41	88	365312
41	89	477441
41	90	358668
41	91	293925
41	92	807586
41	93	541507
41	94	288680
41	95	0
41	96	365312
41	97	294311
41	98	479769
41	99	430630
41	100	579087
41	101	293925
41	102	359132
41	103	806875
41	104	398103
41	105	477213
41	106	760867
41	107	288754
41	108	659948
41	109	0
41	110	540882
41	111	398388
41	112	312563
41	113	467082
41	114	294001
41	115	294311
41	116	365830
41	117	477443
41	118	820729
41	119	478321
41	120	806423
41	121	380899
41	122	411309
41	123	515586
41	124	398236
41	125	0
41	126	381210
41	127	296586
41	128	312315
41	129	428864
41	130	294311
41	131	454377
41	132	544653
41	133	806075
41	134	550671
41	135	509570
41	136	266565
41	137	358111
41	138	479704
41	139	840242
41	140	299881
42	43	377945
42	44	625629
42	45	763391
42	46	412066
42	47	802847
42	48	338706
42	49	887522
42	50	804974
42	51	573013
42	52	726593
42	53	834438
42	54	405163
42	55	0
42	56	571580
42	57	802847
42	58	887522
42	59	377945
42	60	625629
42	61	763391
42	62	412066
42	63	267007
42	64	338706
42	65	604714
42	66	804974
42	67	573013
42	68	726593
42	69	264434
42	70	437566
42	71	539651
42	72	0
42	73	360585
42	74	696576
42	75	560725
42	76	686918
42	77	356034
42	78	696353
42	79	758739
42	80	528656
42	81	534956
42	82	0
42	83	428361
42	84	696757
42	85	369596
42	86	359408
42	87	696353
42	88	527794
42	89	560618
42	90	758739
42	91	398072
42	92	726791
42	93	0
42	94	369596
42	95	427098
42	96	527794
42	97	359401
42	98	807511
42	99	536933
42	100	769876
42	101	398072
42	102	758052
42	103	699734
42	104	535057
42	105	559506
42	106	756159
42	107	369654
42	108	737244
42	109	425799
42	110	0
42	111	498775
42	112	486160
42	113	595721
42	114	398181
42	115	359401
42	116	727252
42	117	559278
42	118	639607
42	119	806431
42	120	699401
42	121	716358
42	122	541961
42	123	0
42	124	498593
42	125	424920
42	126	727426
42	127	373415
42	128	485851
42	129	537691
42	130	359401
42	131	479408
42	132	817931
42	133	698571
42	134	0
42	135	623000
42	136	336000
42	137	757223
42	138	797083
42	139	647691
42	140	411035
43	44	833494
43	45	543670
43	46	538258
43	47	374353
43	48	755483
43	49	424107
43	50	314601
43	51	403219
43	52	448091
43	53	457125
43	54	306649
43	55	377945
43	56	601245
43	57	374353
43	58	424107
43	59	0
43	60	833494
43	61	543670
43	62	538258
43	63	578282
43	64	755483
43	65	816976
43	66	314601
43	67	403219
43	68	448091
43	69	404765
43	70	867248
43	71	795080
43	72	366084
43	73	777679
43	74	555271
43	75	850670
43	76	386830
43	77	0
43	78	576106
43	79	425873
43	80	512201
43	81	720298
43	82	362781
43	83	326278
43	84	518817
43	85	772340
43	86	0
43	87	576106
43	88	511573
43	89	850778
43	90	425873
43	91	512005
43	92	376583
43	93	344453
43	94	772340
43	95	326266
43	96	511573
43	97	0
43	98	314257
43	99	634719
43	100	550076
43	101	512005
43	102	421950
43	103	376929
43	104	720050
43	105	848170
43	106	543815
43	107	766168
43	108	442419
43	109	326306
43	110	342501
43	111	799220
43	112	511424
43	113	643888
43	114	511526
43	115	0
43	116	407442
43	117	846763
43	118	525280
43	119	314211
43	120	335559
43	121	560015
43	122	421965
43	123	335755
43	124	719842
43	125	326334
43	126	560120
43	127	545800
43	128	511647
43	129	842630
43	130	0
43	131	541071
43	132	439964
43	133	335637
43	134	306963
43	135	557751
43	136	763195
43	137	422151
43	138	281218
43	139	467672
43	140	411969
44	45	606779
44	46	765051
44	47	570313
44	48	974006
44	49	632801
44	50	489193
44	51	826048
44	52	663179
44	53	730341
44	54	446873
44	55	625629
44	56	588559
44	57	570313
44	58	632801
44	59	833494
44	60	0
44	61	606779
44	62	765051
44	63	629441
44	64	974006
44	65	832025
44	66	489193
44	67	826048
44	68	663179
44	69	482583
44	70	823798
44	71	0
44	72	595176
44	73	925860
44	74	828038
44	75	834192
44	76	544705
44	77	933245
44	78	676329
44	79	642495
44	80	732279
44	81	0
44	82	590874
44	83	449873
44	84	828177
44	85	814177
44	86	797180
44	87	676329
44	88	730911
44	89	834165
44	90	642495
44	91	644096
44	92	565641
44	93	579465
44	94	814177
44	95	449790
44	96	730911
44	97	797145
44	98	489003
44	99	594691
44	100	824806
44	101	644096
44	102	638832
44	103	558473
44	104	0
44	105	831326
44	106	678961
44	107	826304
44	108	766664
44	109	449759
44	110	577316
44	111	0
44	112	730844
44	113	637951
44	114	643797
44	115	797145
44	116	619962
44	117	829935
44	118	664550
44	119	488892
44	120	493073
44	121	788113
44	122	502713
44	123	549008
44	124	0
44	125	449740
44	126	788172
44	127	764580
44	128	730925
44	129	826931
44	130	797145
44	131	424128
44	132	764771
44	133	493105
44	134	545316
44	135	722495
44	136	812736
44	137	638825
44	138	437573
44	139	603579
44	140	535078
45	46	807576
45	47	617669
45	48	630048
45	49	614585
45	50	892897
45	51	534497
45	52	826049
45	53	693597
45	54	515344
45	55	763391
45	56	442806
45	57	617669
45	58	614585
45	59	543670
45	60	606779
45	61	0
45	62	807576
45	63	749599
45	64	630048
45	65	528122
45	66	892897
45	67	534497
45	68	826049
45	69	838163
45	70	501375
45	71	607909
45	72	805513
45	73	741244
45	74	678779
45	75	491232
45	76	592326
45	77	596745
45	78	492144
45	79	0
45	80	709509
45	81	606033
45	82	804074
45	83	513758
45	84	678509
45	85	694837
45	86	543526
45	87	492144
45	88	728411
45	89	491194
45	90	0
45	91	820469
45	92	578025
45	93	763447
45	94	694837
45	95	513261
45	96	728411
45	97	543470
45	98	803149
45	99	439460
45	100	678448
45	101	820469
45	102	0
45	103	577936
45	104	605981
45	105	488853
45	106	524885
45	107	694801
45	108	544075
45	109	512741
45	110	763057
45	111	606099
45	112	728239
45	113	473089
45	114	819360
45	115	543470
45	116	747350
45	117	487887
45	118	464242
45	119	801226
45	120	577893
45	121	546088
45	122	0
45	123	802019
45	124	606008
45	125	512385
45	126	642252
45	127	754467
45	128	728164
45	129	486590
45	130	543470
45	131	349910
45	132	525421
45	133	577537
45	134	645372
45	135	469622
45	136	635746
45	137	0
45	138	803203
45	139	490753
45	140	814705
46	47	410850
46	48	851042
46	49	524265
46	50	369570
46	51	742831
46	52	795511
46	53	443976
46	54	296538
46	55	412066
46	56	452695
46	57	410850
46	58	524265
46	59	538258
46	60	765051
46	61	807576
46	62	0
46	63	774129
46	64	851042
46	65	586556
46	66	369570
46	67	742831
46	68	795511
46	69	714961
46	70	490144
46	71	745394
46	72	446939
46	73	740335
46	74	669090
46	75	446681
46	76	374930
46	77	673740
46	78	512182
46	79	718971
46	80	0
46	81	740318
46	82	445423
46	83	279049
46	84	669156
46	85	748180
46	86	537834
46	87	512182
46	88	0
46	89	446591
46	90	718971
46	91	783088
46	92	403384
46	93	404928
46	94	748180
46	95	278708
46	96	0
46	97	537764
46	98	368935
46	99	453487
46	100	661986
46	101	783088
46	102	714354
46	103	368150
46	104	740170
46	105	441612
46	106	483284
46	107	748193
46	108	450630
46	109	278411
46	110	406139
46	111	740401
46	112	0
46	113	489875
46	114	783045
46	115	537764
46	116	689439
46	117	439426
46	118	482603
46	119	368867
46	120	331917
46	121	741698
46	122	674885
46	123	421869
46	124	740187
46	125	278214
46	126	740851
46	127	641130
46	128	0
46	129	435960
46	130	537764
46	131	319959
46	132	452575
46	133	331758
46	134	337942
46	135	500962
46	136	849784
46	137	714262
46	138	319918
46	139	435635
46	140	715901
47	48	345418
47	49	868725
47	50	676621
47	51	508369
47	52	490625
47	53	703718
47	54	970931
47	55	802847
47	56	495544
47	57	0
47	58	868725
47	59	374353
47	60	570313
47	61	617669
47	62	410850
47	63	296018
47	64	345418
47	65	547341
47	66	676621
47	67	508369
47	68	490625
47	69	280640
47	70	408511
47	71	507675
47	72	591654
47	73	369439
47	74	856176
47	75	539223
47	76	0
47	77	356546
47	78	622201
47	79	524345
47	80	496011
47	81	503374
47	82	731131
47	83	805296
47	84	856005
47	85	370629
47	86	359163
47	87	622201
47	88	495251
47	89	539108
47	90	524345
47	91	374438
47	92	0
47	93	708582
47	94	370629
47	95	804281
47	96	495251
47	97	359173
47	98	680007
47	99	471856
47	100	858716
47	101	374438
47	102	524322
47	103	0
47	104	503497
47	105	538572
47	106	651750
47	107	370697
47	108	848446
47	109	803207
47	110	707753
47	111	481065
47	112	431898
47	113	531589
47	114	374518
47	115	359173
47	116	541822
47	117	538640
47	118	608302
47	119	678669
47	120	0
47	121	583258
47	122	458590
47	123	703877
47	124	480909
47	125	802470
47	126	583375
47	127	378598
47	128	431645
47	129	510885
47	130	359173
47	131	418287
47	132	715707
47	133	0
47	134	740794
47	135	565199
47	136	343079
47	137	523322
47	138	680041
47	139	720666
47	140	379758
48	49	409961
48	50	313829
48	51	414807
48	52	498407
48	53	322355
48	54	268871
48	55	338706
48	56	387177
48	57	345418
48	58	409961
48	59	755483
48	60	974006
48	61	630048
48	62	851042
48	63	948248
48	64	0
48	65	432670
48	66	313829
48	67	414807
48	68	498407
48	69	486339
48	70	503529
48	71	903782
48	72	353369
48	73	0
48	74	496170
48	75	528759
48	76	336852
48	77	671300
48	78	455254
48	79	471391
48	80	755202
48	81	814721
48	82	352466
48	83	268438
48	84	496411
48	85	0
48	86	754670
48	87	455254
48	88	754901
48	89	528894
48	90	471391
48	91	754655
48	92	339409
48	93	320895
48	94	0
48	95	268311
48	96	754901
48	97	754482
48	98	313209
48	99	434448
48	100	489569
48	101	754655
48	102	467030
48	103	326463
48	104	814428
48	105	522201
48	106	470250
48	107	0
48	108	361631
48	109	268233
48	110	321970
48	111	826361
48	112	754678
48	113	441385
48	114	754190
48	115	754482
48	116	453741
48	117	518753
48	118	459911
48	119	313240
48	120	285609
48	121	466579
48	122	512197
48	123	335339
48	124	814220
48	125	268181
48	126	466332
48	127	863834
48	128	754881
48	129	509900
48	130	754482
48	131	330906
48	132	357924
48	133	285604
48	134	277079
48	135	457737
48	136	0
48	137	467343
48	138	296328
48	139	402137
48	140	471804
49	50	565196
49	51	681923
49	52	557324
49	53	882602
49	54	885854
49	55	887522
49	56	913711
49	57	868725
49	58	0
49	59	424107
49	60	632801
49	61	614585
49	62	524265
49	63	385904
49	64	409961
49	65	694084
49	66	565196
49	67	681923
49	68	557324
49	69	380550
49	70	457072
49	71	603802
49	72	869227
49	73	447052
49	74	796116
49	75	678890
49	76	798577
49	77	409234
49	78	0
49	79	582403
49	80	607808
49	81	621207
49	82	781917
49	83	894337
49	84	882504
49	85	428321
49	86	410611
49	87	0
49	88	607106
49	89	678783
49	90	582403
49	91	448852
49	92	770605
49	93	858687
49	94	428321
49	95	893512
49	96	607106
49	97	410661
49	98	593919
49	99	745572
49	100	883052
49	101	448852
49	102	581225
49	103	769478
49	104	600655
49	105	679250
49	106	0
49	107	428423
49	108	784227
49	109	891363
49	110	859017
49	111	600850
49	112	535129
49	113	790053
49	114	448843
49	115	410661
49	116	643029
49	117	679757
49	118	0
49	119	593285
49	120	775664
49	121	668264
49	122	519735
49	123	679632
49	124	600750
49	125	889628
49	126	662308
49	127	455844
49	128	534981
49	129	564086
49	130	410661
49	131	805387
49	132	782429
49	133	772050
49	134	870069
49	135	855572
49	136	407880
49	137	580709
49	138	566877
49	139	0
49	140	461048
50	51	407889
50	52	675271
50	53	585455
50	54	475957
50	55	804974
50	56	399653
50	57	676621
50	58	565196
50	59	314601
50	60	489193
50	61	892897
50	62	369570
50	63	258008
50	64	313829
50	65	468562
50	66	0
50	67	407889
50	68	675271
50	69	251151
50	70	346010
50	71	401671
50	72	0
50	73	346428
50	74	599328
50	75	403834
50	76	629926
50	77	316379
50	78	466251
50	79	728442
50	80	450921
50	81	396938
50	82	0
50	83	474437
50	84	617336
50	85	353017
50	86	296446
50	87	466251
50	88	450424
50	89	403723
50	90	728442
50	91	407185
50	92	608285
50	93	804581
50	94	353017
50	95	473074
50	96	450424
50	97	296426
50	98	0
50	99	387131
50	100	589075
50	101	407185
50	102	730043
50	103	607453
50	104	397020
50	105	402273
50	106	468184
50	107	353045
50	108	520436
50	109	471593
50	110	802161
50	111	366443
50	112	450538
50	113	434435
50	114	407332
50	115	296426
50	116	713149
50	117	401908
50	118	408156
50	119	0
50	120	606870
50	121	524292
50	122	656481
50	123	751788
50	124	366256
50	125	470572
50	126	607325
50	127	352960
50	128	450279
50	129	402695
50	130	296426
50	131	318993
50	132	468478
50	133	605734
50	134	532024
50	135	423739
50	136	311532
50	137	729296
50	138	0
50	139	472540
50	140	436268
51	52	566899
51	53	975887
51	54	341534
51	55	573013
51	56	603896
51	57	508369
51	58	681923
51	59	403219
51	60	826048
51	61	534497
51	62	742831
51	63	337531
51	64	414807
51	65	772638
51	66	407889
51	67	0
51	68	566899
51	69	320332
51	70	492193
51	71	672409
51	72	546386
51	73	476287
51	74	0
51	75	655948
51	76	481532
51	77	392359
51	78	684766
51	79	605853
51	80	685448
51	81	666053
51	82	537521
51	83	341417
51	84	0
51	85	469223
51	86	372842
51	87	684766
51	88	683504
51	89	655831
51	90	605853
51	91	479059
51	92	499580
51	93	488254
51	94	469223
51	95	341012
51	96	683504
51	97	372831
51	98	408555
51	99	592230
51	100	0
51	101	479059
51	102	598702
51	103	491627
51	104	666153
51	105	653935
51	106	645438
51	107	469327
51	108	953584
51	109	340679
51	110	490658
51	111	615506
51	112	742792
51	113	659990
51	114	479066
51	115	372831
51	116	598589
51	117	653324
51	118	619994
51	119	407924
51	120	374782
51	121	0
51	122	431573
51	123	483099
51	124	615244
51	125	340464
51	126	0
51	127	496491
51	128	742465
51	129	653572
51	130	372831
51	131	446788
51	132	928471
51	133	374621
51	134	389947
51	135	678062
51	136	410930
51	137	597543
51	138	318073
51	139	573459
51	140	494866
52	53	777441
52	54	327277
52	55	726593
52	56	442065
52	57	490625
52	58	557324
52	59	448091
52	60	663179
52	61	826049
52	62	795511
52	63	420565
52	64	498407
52	65	579223
52	66	675271
52	67	566899
52	68	0
52	69	392923
52	70	486206
52	71	600556
52	72	746202
52	73	554532
52	74	758549
52	75	482743
52	76	480365
52	77	471346
52	78	480261
52	79	0
52	80	687817
52	81	596101
52	82	743973
52	83	344325
52	84	758143
52	85	561959
52	86	421732
52	87	480261
52	88	687135
52	89	482647
52	90	0
52	91	582389
52	92	443132
52	93	726825
52	94	561959
52	95	343595
52	96	687135
52	97	421689
52	98	674782
52	99	446871
52	100	757706
52	101	582389
52	102	0
52	103	443177
52	104	596111
52	105	480167
52	106	473347
52	107	561970
52	108	453343
52	109	342864
52	110	726705
52	111	596389
52	112	687099
52	113	487238
52	114	582515
52	115	421689
52	116	0
52	117	479259
52	118	406455
52	119	674636
52	120	443262
52	121	567202
52	122	748688
52	123	727351
52	124	596213
52	125	342369
52	126	706276
52	127	574671
52	128	686806
52	129	478748
52	130	421689
52	131	327472
52	132	448309
52	133	442730
52	134	497168
52	135	468889
52	136	496042
52	137	0
52	138	593585
52	139	391880
52	140	580764
53	54	482793
53	55	834438
53	56	935294
53	57	703718
53	58	882602
53	59	457125
53	60	730341
53	61	693597
53	62	443976
53	63	254762
53	64	322355
53	65	877347
53	66	585455
53	67	975887
53	68	777441
53	69	241060
53	70	609454
53	71	748278
53	72	737497
53	73	370181
53	74	0
53	75	823004
53	76	759982
53	77	442920
53	78	827050
53	79	810389
53	80	623043
53	81	744160
53	82	738043
53	83	610839
53	84	0
53	85	355747
53	86	446247
53	87	827050
53	88	621486
53	89	822937
53	90	810389
53	91	362873
53	92	705730
53	93	760513
53	94	355747
53	95	610600
53	96	621486
53	97	446259
53	98	586626
53	99	906001
53	100	0
53	101	362873
53	102	808103
53	103	706072
53	104	744269
53	105	822302
53	106	790467
53	107	355881
53	108	0
53	109	610426
53	110	740687
53	111	744532
53	112	477707
53	113	933406
53	114	362884
53	115	446259
53	116	634374
53	117	822180
53	118	787746
53	119	585935
53	120	703613
53	121	954701
53	122	579599
53	123	709240
53	124	744391
53	125	610319
53	126	932646
53	127	378071
53	128	477268
53	129	812935
53	130	446259
53	131	743929
53	132	0
53	133	703585
53	134	762242
53	135	833098
53	136	324194
53	137	807589
53	138	490261
53	139	820972
53	140	380577
54	55	405163
54	56	491152
54	57	970931
54	58	885854
54	59	306649
54	60	446873
54	61	515344
54	62	296538
54	63	226612
54	64	268871
54	65	440171
54	66	475957
54	67	341534
54	68	327277
54	69	215254
54	70	324130
54	71	402455
54	72	684093
54	73	290013
54	74	674379
54	75	477563
54	76	0
54	77	291903
54	78	714932
54	79	358668
54	80	366106
54	81	416161
54	82	531408
54	83	0
54	84	573165
54	85	288680
54	86	294292
54	87	714932
54	88	365312
54	89	477441
54	90	358668
54	91	293925
54	92	807586
54	93	541507
54	94	288680
54	95	0
54	96	365312
54	97	294311
54	98	479769
54	99	430630
54	100	579087
54	101	293925
54	102	359132
54	103	806875
54	104	398103
54	105	477213
54	106	760867
54	107	288754
54	108	659948
54	109	0
54	110	540882
54	111	398388
54	112	312563
54	113	467082
54	114	294001
54	115	294311
54	116	365830
54	117	477443
54	118	820729
54	119	478321
54	120	806423
54	121	380899
54	122	411309
54	123	515586
54	124	398236
54	125	0
54	126	381210
54	127	296586
